Common name,Token number
"1,6-bisphosphate",1
Niflumic,0
2-Oxobutanoic,0
8-Bromoadenosine-5'-Diphosphate,0
Cytidine-5'-Diphosphate,0
NAP-226-90,0
Arachidonic,0
Chlorophenyl,2
-N'-hydroxyguanidine,4
"4,7-Dioxosebacic",0
"4-acetamido-2,4-didexoy-D-glycero-beta-D-galacto-octopyranosylphosphonic",0
Tricarballylic,0
CRA_9678,0
Gluconolactone,0
Hydroxyacetyl,7
Inosinic,0
Gly-Tyr-Gly,2
5-Aminoimidazole,0
Ribonucleoside,1
formate,1
Latamoxef,0
Trioxsalen,0
Thiotepa,0
Estriol,0
Quinestrol,0
Fleroxacin,0
1-phenylcyclopentyl,2
methylamine,4
R,6
-3-amino-4-,8
2-fluorophenyl,10
butyryl,12
"-1,2,3,4-tetrahydroisoquinoline-3-carboxamide",14
"2S,3S",4
-3-,6
Ethoxycarbonyl,8
-2-oxiranyl,10
-L-threonyl-L-isoleucine,14
1-Methyl-2-quinolone,0
1-benzylimidazole,0
Imazaquin,0
"5-Carbamoyl-1,1':4',1",0
-terphenyl-3-carboxylic,2
Phenyldehydroalanine,0
DEHYDRO-2,0
-AMINO-6-BORONOHEXANOIC,4
ACID,5
o-Bromophenol,0
2'-O-butyl-5-methyluridine,0
AMINOSULFONYL,4
BENZYL,6
-5-,8
"5-CHLORO-2,4-DIHYDROXYPHENYL",10
-1H-PYRAZOLE-4-CARBOXAMIDE,12
AMINO,8
IMINO,10
METHYL,12
PHENYL,14
AMINO,16
{,18
5-ETHOXY-2-FLUORO-3-,19
3R,22
-TETRAHYDROFURAN-3-YLOXY,24
PHENYL,26
ACETICACID,28
"2,2-DIFLUORO-2-",2
2R,5
-PIPERIDIN-2-YL,7
ETHYL,9
"1H-1,2,4-TRIAZOL-1-YL",15
BENZYL,17
"1,3",20
OXAZOLO,22
"4,5-C",24
PYRIDIN-4-AMINE,26
3-Bromo-3-buten-1-ol,0
3-CARBAMIMIDOYL-1-,5
4-CARBAMIMIDOYL-BENZYLCARBAMOYL,7
-PROPYLCARBAMOYL,9
-2-METHYL-BUTYLSULFAMOYL,11
-METHYL,13
-BENZOIC,15
ACID,16
3-hydroxyglutaric,0
"4S,6S",5
-8-METHYL-6-,7
-3-METHYL-2-,12
S,15
-2-,17
5-METHYL-ISOXAZOLE-3-CARBONYL,20
-AMINO,22
-PROPIONYLAMINO,24
-BUTYRYLAMINO,26
-5-OXO-4-,28
(,29
R,31
-2-OXO-PYRROLIDIN-3-YLMETHYL,33
-NON-2-ENOIC,35
ACID,36
BENZYL,37
ESTER,38
"4,6-O-",2
1S,5
-1-Carboxyethylidene,7
-β-D-mannopyranosyl,9
-D-glucopyranuronic,11
1-CARBOXYETHYLIDENE,3
-BETA-D-MANNOSE,5
2-AMINO-4-CHLORO-3-HYDROXYBENZOIC,0
ACID,1
Aniracetam,0
3-BROMO-4-O-SULFAMOYLBENZYL,3
4-CYANOPHENYL,6
-4H-,10
"1,2,4",12
-TRIAZOLE,14
4-O-SULFAMOYLBENZYL,3
PUROMYCIN,0
AMINONUCLEOSIDE-5'-MONOPHOSPHATE,1
5-Formyl-2'-deoxy-cytidine-5'-monophosphate,0
5-iodotubercidin,0
5-Aminoisoquinoline,0
2-ETHANESULFONYLAMINO-3-,2
5-PROPOXY-1H-INDOL-3-YL,4
-PROPIONYLAMINO,6
-PENTANEDIOIC,8
ACID,9
5-AMIDE,10
4-CARBAMIMIDOYL-BENZYLAMIDE,13
PHENYLAMINOIMIDAZO,0
"1,2-ALPHA",2
PYRIDINE,4
9-HYDROXY-4-PHENYL-6H-PYRROLO,0
"3,4-C",2
"CARBAZOLE-1,3-DIONE",4
INHIBITOR,0
Q8467,1
OF,2
DUPONT,3
MERCK,4
"7,8-dihydro-6-hydroxymethyl-7-methyl-7-",0
2-phenylethyl,2
-pterin,4
N-METHYLALANYL-3-METHYLVALYL-4-PHENOXY-N-,0
"1,2,3,4-TETRAHYDRONAPHTHALEN-1-YL",2
PROLINAMIDE,4
-6-,7
FURAN-2-CARBONYL,20
-3-METHYL-BUTYRYLAMINO,24
-3-METHYL-BUTYRYLAMINO,26
-8-METHYL-5-OXO-4-,28
ETHYL,37
-tacrine,3
10,5
-hupyridone,7
TACRINE,0
8,2
-4-AMINOQUINOLINE,4
9S,1
8-AMMONIOOCTYL,6
"-1,2,3,4,9,10-HEXAHYDROACRIDINIUM",10
"4,6-DIDEOXY-4-",0
4-O-HEXOPYRANOSYLHEXOPYRANOSYL,6
OXY,8
"-5,6-DIHYDROXY-3-",10
HYDROXYMETHYL,12
CYCLOHEX-2-EN-1-YL,14
HEXOPYRANOSYL-,18
1-,20
>,21
4,22
HEXOPYRANOSYL-,24
1-,26
>,27
4,28
HEXOPYRANOSE,30
Acetophenone,0
Cycloleucine,0
N-acetylhistamine,0
2-ETHOXYETHYL,0
"2S,3S",2
-2-BENZYL-3-OXO-4-,9
"3AR,8R,8AS",12
"-2-OXO-3,3A,8,8A-TETRAHYDRO-2H-INDENO",14
"1,2-D",16
OXAZOL-8-YL,18
"-2,3-DIHYDRO-1H-PYRROL-2-YL",20
-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE,22
DERIVATIVE,0
OF,1
AKLANONIC,2
ACID,3
METHYL,4
ESTER,5
AAME,7
Apramycin,0
Cyclouridine,0
Allosamidin,0
Aplyronine,0
Aldosterone,0
Atpenin,0
A5,1
2-HYDROXYBENZYLAMINO,2
4-FLUOROPHENOXY,8
PHENYL,10
PIPERIDINE-1-SULFONAMIDE,12
N-ethyl-N-,0
propylamino,4
"propane-1,3-diamine",8
N-BENZYLOXYCARBONYL-L-SERINE-BETALACTONE,0
t-butyl,1
6-Bromo-1-hexanol,0
"2,5-di-tert-butylhydroquinone",0
Biphenylalanine,0
"Naphthalene-2,6-disulfonic",0
"3,7-DIHYDROXYNAPHTHALENE-2-CARBOXYLIC",0
"2,6-DICHLORO-4-",2
2-CHLORO-BENZOYL,6
-UREIDO,8
-PHENOXY,10
-HEPTANOIC,12
ACID,13
3-CHLORO-4-,2
"2,4-DICHLORO-BENZOYL",6
-BUTYRIC,12
"-2,3-DIMETHYL-PHENOXY",10
-2-METHYL-PHENOXY,10
-PENTANOIC,12
Dibromothymoquinone,0
BOC-GAMMA-D-GLU-L-LYS,0
CBZ,2
-D-BOROALA,4
S-propylamine-L-cysteine,0
TETRAHEDRAL,0
INTERMEDIATE,1
BLASTICIDIN,3
S,4
"3AS,4R,6AR",3
-2-OXOHEXAHYDRO-1H-THIENO,5
"3,4-D",7
IMIDAZOL-4-YL,9
PENTANOIC,11
ACID,12
BIOTINOL-5-AMP,0
Corticosterone,0
-L-leucyl-N-,7
-3-fluoro-1-,12
4-hydroxybenzyl,14
-2-oxopropyl,16
-L-leucinamide,18
4-PIPERIDIN-4-YLBUTANAL,0
Metoprine,0
"1,3,4-TRIHYDROXY-5-",0
3-PHENOXYPROPYL,2
-CYCLOHEXANE-1-CARBOXYLIC,4
A,5
CID,6
Carboxin,0
Calystegine,0
"1S,2S,3R,4S,5S",1
"-2,3,4-TRIHYDROXY-5-",3
HYDROXYMETHYL,5
CYCLOHEXYL,7
1E,9
-2-PHENYL-N-,11
SULFOOXY,13
ETHANIMIDOTHIOATE,15
alfoscerate,1
cis-tetracosenoyl,0
sulfatide,1
OLOMOUCINE,0
II,1
2-KETO-6-PHOSPHATE-D-GLUCONIC,0
ALPHA-FURANOSE,3
FORM,4
Cyclohexyl-pentyl-maltoside,0
Coumarin,0
CHROMOPHORE,0
LYS-TYR-GLY,2
HIS-TYR-GLY,2
GLU-TYR-GLY,2
TRIAZOLOPYRIMIDINE,0
Amino-,7
-2-amino-2-carboxyethyl,12
sulfanylmethylidene,14
-1-carboxybutyl,18
azanium,20
"3',5'-thymidine",1
5-CHLOROINDOL-2-YL,3
SULFONYL,5
-2-,7
2-METHYLPROPYL,9
5-,14
PYRIDIN-4-YL,16
PYRIMIDIN-2-YL,18
CARBONYL,20
PIPERAZINE,22
"2-HYDROXY-3,5-DIIODOBENZOIC",0
Dansyllysine,0
N-METHYL-N-,0
-1-METHYL-2-PHENYLETHYL,5
PROP-2-EN-1-AMINE,7
H,0
TYPE,1
II,2
TRISACCHARIDE,3
blood,1
group,2
H,3
type,4
1,5
trisaccharide,6
GALACTOSE,0
GREASE,1
BETA-METHYLLACTOSIDE,0
Octylphenoxy,0
polyethoxyethanol,1
"-2,3-DIHYDROXYPROPYL",11
OXY,13
HYDROXY,16
PHOSPHORYL,18
OXY,20
-2-,22
9E,25
-HEXADEC-9-ENOYLOXY,27
PROPYL,29
9E,31
-OCTADEC-9-ENOATE,33
6-aminohexyl,2
amine,4
"2S,5S",3
-4-FLUORO-5-,5
TRITYLOXY,8
METHYL,10
TETRAHYDROFURAN-2-YL,12
"PYRIMIDINE-2,4",14
"1H,3H",16
-DIONE,18
ASP-TYR-GLY,2
DIMETHYL,0
THIOPHOSPHATE,1
Methylecgonine,0
6-BENZOYL-1-PROPYLNAPHTHALEN-2-YLOXY,6
PROPOXY,8
INDOL-1-YL,10
ETHANOIC,12
Camptothecin,0
2'-O-,0
1-ethyl-1H-imidazol,2
thymidine-5'-monophosphate,5
2E,2
2S,8
N-,13
2-methyl-2-propanyl,17
oxy,19
carbonyl,21
-L-valyl,23
-2-phenylacetyl,27
},28
-5-,31
(,33
3S,34
),35
-2-oxo-3-pyrrolidinyl,36
],37
-2-pentenoate,38
"Estrane-3,17-dione",0
"2,6-anhydro-3-deoxy-3-fluoronononic",0
Farnesyl,0
thiopyrophosphate,1
"4-CHLORO-3',3",0
"-DIBROMOPHENOL-1,8-NAPHTHALEIN",2
TRANS-4-,0
GUANIDINOMETHYL,2
-CYCLOHEXANE-L-YL-D-3-CYCLOHEXYLALANYL-L-AZETIDINE-2-YL-D-TYROSINYL-L-HOMOARGININAMIDE,4
"1,4-dihydro-5H-tetrazol-5-ylidene",2
-9-oxo-9H-xanthene-2-sulfonamide,4
gamma-Butyrolactone,0
GLUTATHIONE,0
SULFINATE,1
glutathione,1
2E,3
"-3,7-DIMETHYLOCTA-2,6-DIENYL",5
TRIHYDROGENTHIODIPHOSPHATE,7
Hesperidin,0
20-hydroxycholesterol,0
25-Hydroxycholesterol,0
7beta-hydroxycholesterol,0
Hydroxyfasudil,0
-TETRAHYDROFURAN-3-YL,3
"2S,3S",5
-4-,7
"1R,3R",15
-3-,17
2-AMINO-2-OXOETHYL,19
"-2,3-DIHYDRO-1H-INDEN-1-YL",21
"-2-BENZYL-3-OXO-2,3-DIHYDRO-1H-PYRROL-2-YL",23
-3-HYDROXY-1-PHENYLBUTAN-2-YLCARBAMATE,25
"3AALPHA,4ALPHA,7ALPHA,7AALPHA",1
"3A,4,7,7A-TETRAHYDRO-2-",4
4-NITRO-1-NAPHTHALENYL,6
"-4,7-ETHANO-1H-ISOINDOLE-1,3",8
2H,10
-DIONE,12
-4-METHYL-2-,12
-3-METHYL-2,17
S,20
5-METHYL-ISOXAZOLE-3-,25
CARBONYL,26
-AMINO,28
-PROPIONYLAMINO,30
-BUTYRYLAMINO,32
-PENTANOYLAMINO,34
-5-,36
(,38
S,39
),40
-2-,41
OXO-PYRROLIDIN-3-YL,42
),43
-PENT-2-ENOIC,44
ACID,45
ETHYL,46
ESTER,47
Iodipamide,0
ANILINOMETHYL,0
GLUCO-PHENYLIMIDAZOLE,1
4-Iodo-D-phenylalanine,0
ISOPENTENYL,0
PYROPHOSPHATE,1
IMIDAZOPYRIDAZIN,0
"2-tert-butyl-9-fluoro-1,6-dihydrobenzo",0
h,2
imidazo,4
"4,5-f",6
isoquinolin-7-one,8
-O-,2
N-,4
aminopropyl,8
2-aminoethyl,10
paromomycin,12
"-4,6-diamino-2-",3
3-O-,6
"2,6-diamino-2,6-dideoxy-beta-L-idopyranosyl",8
-2-O-,10
piperidin-3-ylmethyl,15
ethyl,19
-beta-D-ribofuranosyl,21
oxy,23
-3-hydroxycyclohexyl,25
2-amino-2-deoxy-alpha-D-glucopyranoside,26
DIMETHYL-,0
"4,5,6,7-TETRABROMO-1H-BENZOIMIDAZOL-2-YL",2
-AMINE,4
"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",0
"N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",2
3-chloro-6-,2
"2,2-difluoro-2-",4
1-oxidopyridin-1-ium-2-yl,6
imino-1-hydroxypyridin-2-yl,10
-1-,17
3-chlorophenyl,19
acetamide,23
3-GUANIDINOPHENYL,2
-3-MERCAPTOPROPANOIC,4
"-3-isobutyl-2,5-dioxo-4-quinolin-3-ylmethyl-",8
"1,4",10
diazepan-1yl,12
-N-methyl-3-naphtalen-2-yl-propionamide,14
Licofelone,0
Lumiflavin,0
4-Amino-6-,4
4-methoxyphenyl,6
furo,8
"2,3-d",10
pyrimidin-5-yl,12
phenyl,14
-3-,16
2-fluoro-5-,18
trifluoromethyl,20
phenyl,22
urea,24
Lividomycin,0
C1a,1
1-ACETYL-2-LYSO-SN-GLYCERO-3-PHOSPHOETHANOLAMINE,0
4-MORPHOLINE,2
CARBONYL-B-,4
1-NAPHTHYL,6
-L-ALANINE-L-LEUCINE,8
BORONIC,9
ACID,10
"1,6-DI-O-PHOSPHONO-D-MANNITOL",0
Citraconic,0
MONOGALACTOSYL-DIACYLGLYCEROL,0
2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOPYRANOSE,0
BETA1-4,2
"-2-ACETAMIDO-1,6-ANHYDRO-3-O-",4
R,7
-1-CARBOXYETHYL,9
-2-DEOXY-BETA-D-GLUCOPYRANOSE-L-ALANYL-GAMMA-D-GLUTAMYL-MESO-DIAMINOPIMELYL-D-ALANINE,11
-mandelonitrile,3
Motuporin,0
4-METHYL-1-PIPERAZINYL,3
METHYL,5
3-PYRIDINYL,14
-2-PYRIMIDINYL,16
AMINO,18
PHENYL,20
-BENZAMIDE,22
Moxalactam,0
hydrolyzed,2
Myxothiazol,0
-2-oxo-1-,8
2-thienylacetyl,11
ethyl,15
"-5,6-dihydro-2h-1,3-thiazine-4-carboxylic",17
acid,18
Nimesulide,0
Lawsone,0
2-Hydroxyquinoline,0
"10E,12Z",1
-octadecadienoic,3
11-TRANS-13-TRANS-15-CIS-OCTADECATRIENOIC,0
OXIMINOARYLSULFONAMIDE,0
3-OXO-PROPYLSULFANYLCARBONYL,2
-ETHANETHIOLATE,4
OREGON,0
GREEN,1
488,2
CARBOXYLATE,3
ethanol,1
"9-DEAZAINOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE",0
"GUANOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE",0
PROPYL-1-PHOSPHATE,0
"3,5-Dichloro-4-trioxidanylphenyl",3
benzoic,7
"GUANOSINE-2',3'-O-METHYLIDENEPHOSPHONATE",0
1H-INDOL-3-YL,4
4-CARBAMIM,13
IDOYL-BENZYLAMIDE,14
"PYRIMIDINE-4,6-DICARBOXYLIC",0
BIS-,2
3-METHYL-BENZYLAMIDE,4
4-FLUORO-3-METHYL-BENZYLAMIDE,4
PYRIDIN-3-YLMETHYL,5
-AMIDE,7
N-PYRIDOXYL-D-GLUTAMIC,0
ACID-5'-MONOPHOSPHATE,1
1-N-,0
4-SULFAMOYLPHENYL-ETHYL,2
"-2,4,6-TRIMETHYLPYRIDINIUM",4
3-AMINOMETHYL-PHENYL,3
-PIPERIDIN-1-YL,5
5-PHENETHYL-,9
PYRIDIN-3-YL,10
-METHANONE,12
N-PYRIDOXYL-2-METHYL-L-GLUTAMIC,0
4-CARBAMIMIDOYL-BENZYLCARBAMOYL,4
-3-METHYLSULFANYL-PROPYL,6
-3-HYDROXY-2-PROPOXYAMINO-BUTYRAMID,8
Pyrithiamine,0
"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",0
O6-,0
-ROSCOVITINE,4
R-2-,6
6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO,8
-BUTAN-1-OL,10
1-GUANIDINO-4-,0
N-NITRO-BENZOYLAMINO-L-LEUCYL-L-PROLYLAMINO,2
BUTANE,4
N-PHENYLMETHANESULFONYL-L-LEUCYL-L-PROLYLAMINO,2
METHYL,0
3R,2
3R,8
-3-,10
3R,14
-3-HYDROXYBUTANOYL,16
OXY,18
BUTANOYL,20
OXY,22
BUTANOATE,24
Reidispongiolide,0
6-,6
benzyl,8
-9-isopropyl-9H-purin-2-yl,14
butan-1-ol,18
-4-Nitrostyrene,3
SC45647,0
ETHYL,0
1E,2
-2-PHENYL-N-,4
SULFOOXY,6
ETHANIMIDOTHIOATE,8
Sulfatide,0
5-hydroxyvaleric,0
Sphinxolide,0
-1-phenylethanol,3
Streptolydigin,0
Suramin,0
Tanaproget,0
Tagetitoxin,0
5-methyltetrahydrofolic,0
"2,5-bis-O-",0
amino,4
imino,6
"-1,4:3,6-dianhydro-D-glucitol",12
2-O-,0
4'-AMIDINOPHENYL,2
-5-O-,4
3,6
'',7
-AMIDINOPHENYL,8
"-1,4:3,6-DIANHYDRO-D-SORBITOL",10
"2,5-O",0
O-BIS-,2
"4',4",4
'',5
-AMIDINOPHENYL,6
"-1,4:3,6-DIANHYDRO-D-SORBITOL",8
"1,4:3,6-Dianhydro-2-O-",0
3-carbamimidoylphenyl,2
4-carbamimidoylphenyl,6
-D-glucitol,8
Bifonazole,0
Thenoyltrifluoroacetone,0
Inecalcitol,0
Triazolopyridine,0
THIO-ATPA,0
"6-Hydroxy-5-undecyl-4,7-benzothiazoledione",0
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC,0
cis-Vaccenic,0
"D-Erythro-2,3-diaminobutyric",0
Verdoheme,0
"-2,3-Diaminobutanoic",3
S1,1
5-BROMO-4-CHLORO-3-INDOLYL,1
-A-D-MANNOSE,3
4-NITROPHENYL-,0
6-S-ALPHA-D-XYLOPYRANOSYL,2
-BETA-D-GLUCOPYRANOSIDE,4
Neamine,0
SALOPHEN-10-PROPIONATE,0
IRON,1
CHELATE,2
Salophen-10-carboxylate,0
iron,1
chelate,2
Salophen,0
Benoxaprofen,0
Bithionol,0
Bunamiodyl,0
Clioquinol,0
Dantron,0
Metamizole,0
Iproniazid,0
Methapyrilene,0
Nialamide,0
Nomifensine,0
Oxeladin,0
Oxyphenisatin,0
Phenolphthalein,0
Prenylamine,0
Thenalidine,0
Urethane,0
Zomepirac,0
Lysergic,0
diethylamide,2
Buformin,0
Tienilic,0
Zimelidine,0
Methaqualone,0
Rapacuronium,0
Maraviroc,0
Amineptine,0
Clofedanol,0
Cyclandelate,0
Cyproterone,0
Debrisoquine,0
Flunarizine,0
Fluspirilene,0
Mepenzolate,0
Tetrabenazine,0
Ixabepilone,0
Celiprolol,0
Roxadustat,0
AZD0947,0
Cediranib,0
Posizolid,0
Biricodar,0
Implitapide,0
Binodenoson,0
Febuxostat,0
Dronedarone,0
Dexloxiglumide,0
Brasofensine,0
Tirapazamine,0
Zanapezil,0
Isatoribine,0
Nebivolol,0
Merimepodib,0
Lefradafiban,0
Omacetaxine,0
mepesuccinate,1
Halofuginone,0
Lintitript,0
Nilotinib,0
Olcegepant,0
Oleoyl-estrone,0
Lorcaserin,0
Osanetant,0
Piboserod,0
Picoplatin,0
Pralnacasan,0
Vildagliptin,0
Voacamine,0
Voglibose,0
Vatalanib,0
Enoximone,0
Elacridar,0
Edotecarin,0
Darusentan,0
Dapoxetine,0
Cilansetron,0
Calanolide,0
Brecanavir,0
Bifeprunox,0
Bicifadine,0
Bepotastine,0
Becocalcidiol,0
Phenserine,0
AZD3409,0
Vapreotide,0
Pegaptanib,0
Milnacipran,0
Lucinactant,0
Ximelagatran,0
Nesiritide,0
Thymalfasin,0
Galiximab,0
Pagoclone,0
Amolimogene,0
Tesmilifene,0
Sitimagene,0
ceradenovec,1
Flibanserin,0
Sitamaquine,0
Oxibendazole,0
Oritavancin,0
Stannsoporfin,0
G17DT,0
Immunogen,1
Idronoxil,0
Renzapride,0
Ceftobiprole,0
Alfimeprase,0
Clevidipine,0
Dirucotide,0
rhThrombin,0
Itopride,0
Desmoteplase,0
Neramexane,0
XP12B,0
DG031,0
Permethrin,0
Afamelanotide,0
Defibrotide,0
Eritoran,0
Rifalazil,0
Tagatose,0
Ospemifene,0
Crofelemer,0
Tamibarotene,0
LX201,0
Acadesine,0
Hemoglobin,0
Iloperidone,0
Altropane,0
Lofexidine,0
Pexelizumab,0
Ranpirnase,0
Pirfenidone,0
Ramoplanin,0
Ezogabine,0
Tecadenoson,0
Pumactant,0
Afelimomab,0
Azimilide,0
Epratuzumab,0
Verpasep,0
caltespen,1
Tipifarnib,0
Troxacitabine,0
Bectumomab,0
rhGAD65,0
Oregovomab,0
Lucanthone,0
PH94B,0
NV1020,0
Lesopitron,0
Reglitazar,0
Canfosfamide,0
LErafAON,0
Rimiducid,0
Banoxantrone,0
M40403,0
Plitidepsin,0
SP1049C,0
AVR118,0
Lemuteporfin,0
CG7870,0
Talampanel,0
Denufosol,0
Tigapotide,0
ZYC300,0
P-113D,0
IGN311,0
Ty800,0
XL784,0
AP5346,0
AT1022,0
Satraplatin,0
ATL1102,0
AGRO100,0
MBO7133,0
AeroLEF,0
PSN9301,0
Imexon,0
Peptide,0
YY,1
3-36,3
Adecatumumab,0
Apadenoson,0
SGS-742,0
Taberminogene,0
vadenovec,1
XEN-2174,0
Ingenol,0
mebutate,1
XL999,0
Belinostat,0
Ataluren,0
YSIL6,0
Migalastat,0
LC16M8,0
Besifovir,0
EMZ702,0
Amonafide,0
ATL1101,0
CTA018,0
Arimoclomol,0
DG041,0
Lancovutide,0
REV131,0
INCB7839,0
Ularitide,0
Eprotirome,0
Grn163l,0
Anatibant,0
Indacaterol,0
MVA3000,0
SGS518,0
GSK159797,0
PSN357,0
Obinepitide,0
V1003,0
CX-717,0
Cannabinor,0
DDP733,0
ADL5859,0
BZL101,0
MF101,0
MB-07803,0
AN0128,0
RG2417,0
EGS21,0
Erdosteine,0
ILY101,0
R1626,0
GFT14,0
Mitoquinone,0
INCB13739,0
ATG002,0
ATG003,0
ADX10059,0
ACE393,0
AV608,0
TG-100801,0
Fenretinide,0
SLV319,0
AER001,0
HY10275,0
OBE101,0
JB991,0
ARX201,0
Abaloparatide,0
TM30339,0
Ganaxolone,0
Tetrathiomolybdate,0
VPM4001,0
FP0011,0
M0002,0
CDP323,0
AX200,0
Cimicoxib,0
LY2140023,0
Labetuzumab,0
Leptin,0
Ancrod,0
Prinomastat,0
Matuzumab,0
Rupintrivir,0
AN-9,0
Asimadoline,0
Pleconaril,0
IR208,0
16-Bromoepiandrosterone,0
EHT899,0
Trabectedin,0
VIR201,0
Fontolizumab,0
AP5280,0
105AD7,0
EHC18,0
NN344,0
Thymectacin,0
IGN301,0
R1204,0
Rilapladib,0
AT1391,0
1D09C3,0
R1295,0
Gemcabene,0
ARC183,0
SC12267,0
PYM50018,0
ANA971,0
Aminocandin,0
Elsamitrucin,0
INCB3284,0
TTP889,0
ND1251,0
VP025,0
Tanespimycin,0
Vibriolysin,0
Bavituximab,0
Lobeline,0
AdPEDF,0
CR002,0
RAV12,0
LY2181308,0
ND7001,0
OXI-4503,0
PEV3A,0
TH0318,0
XL820,0
CYT997,0
CG0070,0
XL844,0
CAD106,0
TST10088,0
NGX267,0
Pretomanid,0
CR665,0
SL017,0
KC706,0
PM02734,0
CCX915,0
Topsalysin,0
Elafin,0
PV903,0
CMLVAX100,0
LY2275796,0
APD668,0
PDPSC18,0
Vintafolide,0
AT9283,0
Benzimate,0
E-2012,0
AT3022,0
PTC299,0
CX501,0
DG051,0
DLO6001,0
DLO6002,0
LX6171,0
BTA798,0
AS1409,0
MLN0415,0
XL228,0
Olesoxime,0
SQ-109,0
Elafibranor,0
KD3010,0
EPC2407,0
XL281,0
Atl146e,0
MB07811,0
KB002,0
ADC4022,0
ACR325,0
Sofalcone,0
CYC116,0
LX1031,0
AT2220,0
V24343,0
Egaptivon,0
pegol,1
SPP1148,0
XL418,0
CX157,0
SD118,0
Rozrolimupab,0
SF1126,0
PS386113,0
HE3286,0
KD7040,0
GMX1777,0
PN0621,0
Crisaborole,0
Alisertib,0
KB001,0
Pracinostat,0
REP8839,0
AM103,0
BTA9881,0
APD791,0
RDEA806,0
Beraprost,0
AC3056,0
Tetrodotoxin,0
AP1081,0
LGD2941,0
NRP409,0
ReN001,0
rhMBL,0
Cobimetinib,0
XL765,0
NUC,0
B1000,1
XL019,0
G4544,0
Silver,0
sulfadiazine,1
Methsuximide,0
FavId,0
Fenoxaprop-ethyl,0
Telapristone,0
Fibrinolysin,0
Ronacaleret,0
Neocartilage,0
Glatiramer,0
Gallium,0
nitrate,1
Oxypurinol,0
Caprospinol,0
NPI,0
32101,1
Ecabet,0
Ibudilast,0
iCo-007,0
Rotigotine,0
Samarium,0
153Sm,2
lexidronam,4
Hepatitis,0
immune,2
globulin,3
MCC,0
CA4P,0
SB-249553,0
Anecortave,0
Tarenflurbil,0
SPP,0
301,1
IDM-1,0
IDM-2,0
Vandetanib,0
Eldecalcitol,0
Motexafin,0
lutetium,1
docosahexaenoic,1
Tetomilast,0
Keyhole,0
limpet,1
hemocyanin,2
PTI-801,0
LAX-101,0
OMS-103HP,0
Girentuximab,0
Cintredekin,0
besudotox,1
Alferminogene,0
tadenovec,1
ANX-510,0
TP-508,0
FP-1096,0
Ecallantide,0
NVS,0
antibody,1
MP4,0
MC-1,0
Pimavanserin,0
TAK-475,0
Oportuzumab,0
monatox,1
ATG-Fresenius,0
PEG-uricase,0
INGN,0
201,1
225,1
INKP-102,0
Ranirestat,0
VGV-1,0
MDX-1379,0
ALTU-135,0
Romiplostim,0
TC-5231,0
Obiltoxaximab,0
SOT-107,0
MN-305,0
ATL-2502,0
Arundic,0
Ciliary,0
neurotrophic,1
factor,2
SO-101,0
WL-1002,0
Dexlansoprazole,0
Fx-1006A,0
CMC,0
001,1
SR-123781A,0
SSR-126517E,0
LIC-477,0
ROX-888,0
Actelion-1,0
Ragweed,0
pollen,1
extract,2
HZT-501,0
ACR-16,0
Rindopepimut,0
Chlorfenson,0
DOTMP,0
HO-166,1
Histamine,0
Iodine,0
Pimagedine,0
Carbopol,0
974P,1
PRO,0
2000,1
Regramostim,0
Neovastat,0
Tetrachlorodecaoxide,0
INS,0
316,1
Liposomal,0
prostaglandin,1
E1,2
NOV-002,0
Corticorelin,0
Amibegron,0
Albinterferon,0
Alfa-2B,1
C31G,0
Succinobucol,0
QS-21,0
CEP-1347,0
AZD,0
3355,1
XTL-001,0
GTI-2501,0
TBC-3711,0
Emricasan,0
NCX,0
701,1
1022,1
VB2-011,0
Talmapimod,0
Tifuvirtide,0
Pipendoxifene,0
OSI-461,0
Cardarine,0
GW,0
468816,1
597599,1
ADX-10061,0
maltolate,1
CP-122721,0
OPC-14523,0
ORG-34517,0
Canertinib,0
Talactoferrin,0
IDD-3,0
gadolinium,1
Bertilimumab,0
VLTS-589,0
MLN-977,0
DAS-431,0
rGLP-1,0
ABT-510,0
NAV,0
1800,1
IDM-4,0
IDD-1,0
SRP,0
299,1
AVAC,0
Etiprednol,0
dicloacetate,1
ADL,0
10-0101,1
Iroxanadine,0
TA-NIC,0
LJP,0
1082,1
AVI-4557,0
PX-12,0
FM-VP4,0
Smilagenin,0
P54,0
PH-284,0
Paliroden,0
SR,0
121463,1
ETC-588,0
OSI-7904L,0
Pozanicline,0
Briakinumab,0
Ezatiostat,0
OPC-28326,0
Chlorotoxin,0
I-131,1
ISS-1018,0
NOX-700,0
Tandutinib,0
R673,0
Palovarotene,0
R411,0
R450,0
VX-702,0
SGN-30,0
interferon,1
omega-1,2
QR-334,0
T487,0
Golotimod,0
WX-UK1,0
MUC1,0
Dendritic,1
